School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Springfield Catholic,2.9,2.79,5.69,1,1,1
Clayton,1.09,2.14,3.22,5,2,2
Affton,2.05,0.93,2.99,2,10,3
Perryville,1.23,1.19,2.42,4,6,4
Marshall,0.73,1.38,2.11,7,4,5
Bayless,0.9,0.95,1.86,6,9,6
Logan-Rogersville,0.66,1.18,1.85,8,7,7
Lutheran South,0.42,1.42,1.84,12,3,8
Principia,0.62,1.1,1.72,9,8,9
Father Tolton,1.24,0.37,1.61,3,15,10
Orchard Farm,0.23,1.31,1.54,14,5,11
Helias Catholic,0.57,0.81,1.38,10,11,12
Bolivar,0.09,0.78,0.87,15,12,13
St. Charles,0.36,0.33,0.69,13,17,14
Monett,-0.13,0.7,0.57,19,13,15
Harrisonville,-0.1,0.6,0.5,18,14,16
Kirksville,0.08,0.35,0.43,16,16,17
Savannah,0.43,-0.4,0.03,11,25,18
St. Pius X (Festus),-0.22,-0.05,-0.28,25,19,19
Southern Boone,-0.04,-0.27,-0.3,17,22,20
Excelsior Springs,-0.15,-0.17,-0.32,21,20,21
Maryville,-0.14,-0.22,-0.35,20,21,22
Smithville,-0.57,0.21,-0.37,27,18,23
Center,-0.17,-0.28,-0.45,22,23,24
Pleasant Hill,-0.22,-0.49,-0.71,24,27,25
Moberly,-0.41,-0.51,-0.92,26,28,26
Clinton,-0.79,-0.37,-1.17,29,24,27
St. Charles West,-0.79,-0.55,-1.34,28,29,28
Bishop DuBourg,-1.16,-0.49,-1.65,31,26,29
Missouri Military Academy,-0.19,-1.54,-1.74,23,38,30
Osage,-1.0,-1.03,-2.04,30,31,31
Roosevelt,-1.59,-0.61,-2.2,37,30,32
Cassville,-1.19,-1.31,-2.5,32,35,33
Fredericktown,-1.33,-1.2,-2.53,34,33,34
Winfield,-1.62,-1.24,-2.86,38,34,35
Benton,-1.86,-1.33,-3.19,39,36,36
New Covenant Academy,-2.03,-1.17,-3.2,41,32,37
St. Paul Lutheran (Concordia),-2.19,-1.35,-3.54,43,37,38
Oak Grove,-1.59,-1.96,-3.55,36,41,39
Odessa,-2.33,-1.75,-4.08,44,40,40
Fulton,-1.35,-3.06,-4.4,35,44,41
Duchesne,-1.3,-3.1,-4.4,33,45,42
Chillicothe,-2.1,-2.38,-4.48,42,42,43
Mexico,-1.98,-2.77,-4.76,40,43,44
Boonville,-3.39,-1.71,-5.1,51,39,45
Aurora,-2.43,-3.23,-5.66,45,46,46
Lafayette (St. Joseph),-3.03,-3.55,-6.58,48,47,47
North County,-3.14,-3.58,-6.71,49,48,48
Kennett,-2.67,-4.22,-6.89,46,50,49
Wright City,-2.72,-4.32,-7.04,47,51,50
Knob Noster,-3.36,-4.77,-8.13,50,52,51
Jennings,-4.57,-4.16,-8.73,53,49,52
Paseo Academy,-4.48,-5.21,-9.69,52,53,53
Dexter,-5.74,-6.16,-11.9,54,54,54
