School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Veritas Christian Academy,0.21,0.87,1.08,2,1,1
Metro,0.41,-0.57,-0.16,1,7,2
Barstow,-1.11,0.26,-0.85,7,2,3
Lone Jack,-1.01,-0.01,-1.02,5,4,4
Faith Christian Academy,-1.0,-0.46,-1.46,4,6,5
Sacred Heart,-1.68,-0.01,-1.7,12,3,6
Christian Fellowship Sr.,-0.53,-1.37,-1.89,3,10,7
Dixon,-1.02,-1.84,-2.87,6,11,8
Fair Grove,-1.63,-1.27,-2.9,11,9,9
Greenwood,-1.91,-1.1,-3.01,14,8,10
Valley Park,-2.83,-0.3,-3.13,22,5,11
Maplewood-Richmond Hts.,-1.44,-1.94,-3.38,9,13,12
Cristo Rey,-1.13,-2.33,-3.46,8,17,13
Fatima,-1.6,-2.24,-3.83,10,15,14
Cameron,-1.99,-2.35,-4.34,16,18,15
Crocker,-2.27,-2.21,-4.48,18,14,16
Brentwood,-1.99,-2.58,-4.57,15,21,17
Gateway Science Charter,-1.89,-2.7,-4.59,13,22,18
Hancock,-3.06,-1.94,-4.99,25,12,19
La Monte,-2.88,-2.38,-5.26,24,19,20
Thomas Jefferson Independent Day,-2.23,-3.15,-5.39,17,27,21
Lutheran North,-2.59,-2.86,-5.45,20,23,22
Northland Christian,-2.44,-3.11,-5.56,19,26,23
Smithton,-2.73,-2.93,-5.66,21,25,24
Frontier School of Excellence Charter,-3.4,-2.31,-5.72,28,16,25
Lutheran (Kansas City),-2.86,-2.89,-5.75,23,24,26
STEAM Academy,-3.62,-2.55,-6.17,29,20,27
Canton,-3.16,-4.13,-7.29,26,30,28
Frontier STEM,-4.1,-4.01,-8.11,32,29,29
Calvary Lutheran,-3.25,-5.64,-8.89,27,35,30
Bishop LeBlond,-3.73,-5.51,-9.24,30,34,31
Belle,-4.73,-4.67,-9.4,33,32,32
Iberia,-5.32,-4.46,-9.78,36,31,33
Eugene,-4.92,-4.99,-9.91,35,33,34
St. Paul Lutheran (Farmington),-4.88,-5.83,-10.71,34,36,35
Crossroads College Preparatory,-3.94,-6.81,-10.75,31,37,36
Cardinal Ritter,-7.47,-3.88,-11.35,37,28,37
